Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company,Type,Source,Daily_Return,Daily_Return_Percent,MA_20,MA_50,MA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volume_MA_20,Volume_Ratio,Volatility_20D,Price_Change_5D,Price_Change_20D,NIFTY50_Close,NIFTY50_Return,NIFTY_PHARMA_Close,NIFTY_PHARMA_Return,Year,Month,Day_of_Week,Is_Month_End,Is_Quarter_End,avg_sentiment,sentiment_std,news_count,weighted_avg_sentiment,weighted_sentiment_std,avg_priority,max_priority,total_priority,drug_specific_count,company_news_count,fda_milestones,market_impacts,drug_news_ratio,has_application_phase,has_clinical_trials,has_regulatory_review,has_approval_process,has_post_approval,has_regulatory_issues,day_importance_score,Return_1D,Return_3D,Return_5D,MA_5,Price_Above_MA_5,MA_10,Price_Above_MA_10,Price_Above_MA_20,Volatility_5D,Momentum_5D,Momentum_20D,Volume_MA_10,High_Volume,Positive_Sentiment,Negative_Sentiment,Strong_Sentiment,Sentiment_Change,Sentiment_MA_3,Major_FDA_Event,Minor_FDA_Event,Days_Since_FDA,Is_Monday,Is_Friday,Is_Earnings_Month,RSI_Oversold,RSI_Overbought,MACD_Positive,Sentiment_Volume_Signal,FDA_Sentiment_Signal,Next_Day_Up,Next_3Day_Up,Next_Day_Significant_Up,Next_Day_Significant_Down,Next_Day_Significant_Move,Next_Day_Return_Clean
2020-05-11,356.30241459990594,360.6142987342358,346.98470342370075,348.5211486816406,8182212,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0212944374333587,-2.1294437433358793,348.87803344726564,310.19079162597654,271.7914015197754,46.19529106465148,12.254287508887728,14.523050841973983,348.87803344726564,364.1083840114668,333.6476828830645,8191698.4,1.119143268921573,0.32494567901552435,-1.7740099038428991,7.391563149431546,9239.2001953125,-0.0013294930214019,9307.2998046875,-0.0038583384112405,2020,5,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.021294437433358793,-0.004671021347861792,-0.01774009903842899,349.5223388671875,0,351.1232025146484,0,0,0.3517939709391084,-0.01774009903842899,0.07391563149431546,7311138.0,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.023179693145765068
2020-05-12,350.90014048126164,353.67560971826316,334.6933059089647,340.4425354003906,7690803,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.023179693145765,-2.317969314576507,349.35878601074216,310.7696771240234,272.2435601806641,42.52619624094598,10.723387275037284,13.763118128586646,349.35878601074216,362.6770744505983,336.040497570886,8261364.6,1.0559182990742841,0.3328420461502948,-1.6466285582894868,2.9063641114315697,9196.5498046875,-0.0046162427183511,9246.650390625,-0.0065163275423828,2020,5,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.023179693145765068,-0.018012979112349004,-0.01646628558289487,348.3824035644531,0,349.1704498291016,0,0,0.3471043335139563,-0.01646628558289487,0.029063641114315697,7283519.9,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.018052155052596386
2020-05-13,349.76021600557726,349.76021600557726,331.174403516798,334.29681396484375,8732429,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0180521550525963,-1.8052155052596384,349.1952301025391,311.43182678222655,272.638030166626,37.47988518460069,8.911503190694475,12.792795141008211,349.1952301025391,363.1865325816222,335.20392762345597,8039192.25,1.1603539708333341,0.3321074093831007,-4.529378584646104,-0.9690251510067528,9383.5498046875,0.0203337125303977,9147.75,-0.0106958072866335,2020,5,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.018052155052596386,-0.061238743722374034,-0.04529378584646104,345.2104187011719,0,347.70836486816404,0,0,0.3313430108503721,-0.04529378584646104,-0.009690251510067527,7525658.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2020-05-14,334.2968270914876,340.49209816434694,330.0840427619433,332.2152099609375,8706127,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0062268137683333,-0.6226813768333339,349.11097412109376,312.15345153808596,272.9985947418213,42.38932124899088,7.2243264155764,11.679101395921853,349.11097412109376,363.50460363263335,334.7173446095542,8052681.1,1.158776266526579,0.3305510293464208,-4.174422875969396,-0.5046774380175756,9142.75,-0.0256619093732747,9172.2001953125,0.0026728097414665,2020,5,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.006226813768333339,-0.04678608108111659,-0.04174422875969397,342.31597900390625,0,346.02324829101565,0,0,0.33177592121957633,-0.04174422875969397,-0.005046774380175756,7513206.9,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,1,1,-0.019841856001105218
2020-05-15,322.1540918451829,335.6845576526112,317.8917574993699,325.6234436035156,26971956,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0198418560011052,-1.9841856001105216,348.0503433227539,312.7402673339844,273.3229792022705,31.801020473447252,5.2942968519650435,10.40214048713049,348.0503433227539,365.8686001324156,330.2320865130922,8941463.6,2.8027394235121794,0.3036946628537877,-8.559501550370719,-6.116035337581883,9136.849609375,-0.0006453627874545,9093.0,-0.00863480883823,2020,5,4,False,False,0.3747833333333333,0.0426661848931133,3.0,0.3747833333333333,0.0426661848931133,9.0,9.0,27.0,0.0,3.0,Other,Other,0.0,0,0,0,0,0,0,9.0,-0.019841856001105218,-0.043528907982800735,-0.08559501550370718,336.21983032226564,0,343.5005310058594,0,0,0.10627943796880894,-0.08559501550370718,-0.06116035337581882,9623425.2,1,1,0,0,0.3747833333333333,0.12492777777777776,0,0,30,0,1,0,0,0,1,0,0.0,1,1,0,0,0,0.0
2020-05-18,326.11908184359106,333.85076834035146,322.1541082041553,328.8450012207031,11946046,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0098935063812852,0.9893506381285276,346.88563232421876,313.62941284179686,273.7762252807617,29.58388114962152,3.978821911452997,9.117476771994992,346.88563232421876,366.5302325924665,327.241032055971,9035053.55,1.2047612918807489,0.2999709546068346,-5.645610757156905,-6.615059774338938,8823.25,-0.0343225097032598,9092.650390625,-3.844818816667317e-05,2020,5,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.009893506381285277,-0.01630830003876127,-0.05645610757156905,332.28460083007815,0,340.9034698486328,0,0,0.21510095937330498,-0.05645610757156905,-0.06615059774338938,9915694.4,0,0,0,0,-0.3747833333333333,0.12492777777777776,0,0,30,1,0,0,1,0,1,0,0.0,1,1,1,0,1,0.014619520243572603
2020-05-19,331.07531830622185,335.535913912144,326.41646190656314,333.6525573730469,8104263,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0146195202435726,1.4619520243572603,345.82747955322264,314.69896545410154,274.2227805328369,39.093523579855784,3.2863452048404724,7.951250458564088,345.82747955322264,365.9476969595223,325.707262146923,8984009.65,0.8208696748909555,0.30433998926334743,-1.9944564269438692,-5.96452203817488,8879.099609375,0.0063298228402233,9084.599609375,-0.0008854163422252,2020,5,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.014619520243572603,0.004326555103477681,-0.01994456426943869,330.9266052246094,1,339.6545043945313,0,0,0.2501269707035398,-0.01994456426943869,-0.0596452203817488,9872775.7,0,0,0,0,0.0,0.12492777777777776,0,0,30,0,0,0,0,0,1,0,0.0,1,1,1,0,1,0.030451489313167324
2020-05-20,333.0082277954035,346.68737442898873,331.07529109158605,343.8127746582031,7499785,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0304514893131673,3.0451489313167324,345.3244232177734,315.54846130371095,274.7426877593994,46.71622624867333,3.516856910956051,7.064371749042482,345.3244232177734,365.09767880541625,325.5511676301306,8848353.15,0.7538693705955176,0.32656332569749924,2.846560390599518,-2.843138945854251,9066.5498046875,0.021111396826158,9456.7998046875,0.0409704567418032,2020,5,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.030451489313167324,0.05586001687530562,0.028465603905995174,332.8297973632813,1,339.0201080322266,1,0,0.3078573720392362,0.028465603905995174,-0.02843138945854251,9948387.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,1,1,0,1,0.02306476880065489
2020-05-21,343.4658481345233,354.56778663901105,341.73117213384387,351.74273681640625,9872658,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0230647688006548,2.306476880065489,345.03944091796876,316.55853881835935,275.32083053588866,50.51783724609005,4.289968682943652,6.509491135822716,345.03944091796876,364.2331256250999,325.84575621083764,9087618.85,0.9561725877604449,0.3356572171910871,5.877974960196686,-1.5945635632928168,9106.25,0.0043787544510012,9520.5498046875,0.0067411810883848,2020,5,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.02306476880065489,0.06963078505285036,0.05877974960196686,336.735302734375,1,339.5256408691406,1,1,0.3061180265301683,0.05877974960196686,-0.015945635632928168,10325183.1,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.01282233257845411
2020-05-22,351.89143085890913,353.7252373233143,344.55623525163844,347.2325744628906,4965022,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0128223325784541,-1.282233257845411,345.16830291748045,317.2989978027344,275.8744400024414,45.62605682371468,4.487009471166914,6.104994802891556,345.16830291748045,364.38572083216224,325.95088500279866,8966672.95,0.4835841630579744,0.31286248992061216,6.6362331348865045,0.7477731323026537,9039.25,-0.0073575840768702,9600.650390625,0.0084134411962282,2020,5,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.01282233257845411,0.04070107298671277,0.06636233134886504,341.05712890625,1,338.6384796142578,1,1,0.2614372277161781,0.06636233134886504,0.007477731323026537,10267130.1,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,0,1,0,1,0.02283752223676383
2020-05-26,349.4133063544192,357.83887544381656,348.124702005592,355.1625061035156,8874007,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0228375222367638,2.283752223676383,345.21290893554686,318.25554809570315,276.4515914916992,55.24797175675499,5.222839285452494,5.928563699403744,345.21290893554686,364.5231999489159,325.90261792217785,8823723.8,0.8585275098060617,0.30746669683143557,8.003011992008236,0.2518190617200933,9029.0498046875,-0.0011284338094974,9483.5,-0.0122023389935537,2020,5,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.02283752223676383,0.03301137212424887,0.08003011992008235,346.3206298828125,1,339.3026153564453,1,1,0.2676934655230805,0.08003011992008235,0.0025181906172009327,10336309.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.020792638575558575
2020-05-27,354.8651244844913,360.11870221610616,344.25880838439707,347.7777404785156,7296906,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0207926385755585,-2.0792638575558575,344.60329284667966,319.2438171386719,277.01560890197754,48.668138482844775,5.1507264771526025,5.772996254953517,344.60329284667966,362.6825744553594,326.52401123799996,8790219.9,0.7086493205944702,0.31021322176171284,4.23350062612462,-3.387037716674812,9314.9501953125,0.0316645047717616,9463.7001953125,-0.0020878161741445,2020,5,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.020792638575558575,-0.011272432726763482,0.0423350062612462,349.1456665039062,0,340.0361358642578,1,1,0.3733256022671808,0.0423350062612462,-0.03387037716674812,10296919.9,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,1,1,-0.015391215552219673
2020-05-28,351.69311918790055,351.69311918790055,339.5503884712194,342.4250183105469,6473058,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0153912155522196,-1.5391215552219673,344.2786605834961,320.21027893066406,277.56748359680176,47.66301972587374,4.608532320758798,5.540103468114574,344.2786605834961,362.264680737244,326.29264042974825,8798320.7,0.6427433633643617,0.29553479500384555,-0.4036372264049404,-1.8607958098661337,9490.099609375,0.0188030435364687,9464.5,8.451289358224479e-05,2020,5,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.015391215552219673,-0.013845348927243428,-0.004036372264049404,348.868115234375,0,340.8489562988281,1,0,0.344630839949292,-0.004036372264049404,-0.018607958098661337,10070982.8,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,1,1,0,1,0.026776772650761504
2020-05-29,343.1189057363227,356.00507026968427,341.9789818469028,351.59405517578125,46798558,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0267767726507615,2.6776772650761504,344.40504455566406,321.79924255371094,278.2026229095459,47.520452059299224,4.862650582682534,5.404612891028166,344.40504455566406,362.56737513958086,326.24271397174726,10696716.4,3.3715989181704225,0.311334011907524,-0.0422699959552019,0.7241257305450111,9580.2998046875,0.0095046626511057,9768.599609375,0.0321305519969359,2020,5,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.026776772650761504,-0.010047375120994073,-0.0004226999595520198,348.83837890625,1,342.7868408203125,1,1,0.36130721352891354,-0.0004226999595520198,0.007241257305450111,13880225.9,1,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,1,1,0,1,0.0868338727235769
2020-06-01,356.84762205131324,386.4857934993944,354.31996349525554,382.1243286132813,20553193,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0868338727235766,8.683387272357667,345.9687301635742,323.73216735839844,279.0052822113037,64.75196773912636,7.441794673703384,5.812049247563211,345.9687301635742,370.6740691869663,321.26339114018214,11430887.4,1.5525493787723073,0.43701471635156053,10.0485256040169,8.91368311510643,9826.150390625,0.0256620973194605,9802.099609375,0.0034293554183395,2020,6,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0868338727235769,0.09876016816805877,0.10048525604016922,355.8167297363281,1,348.4369293212891,1,1,0.6845073365723021,0.10048525604016922,0.08913683115106452,13238349.6,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,1,0,0,0,0.0
2020-06-02,385.5936985309937,392.53240261766973,377.8620117916944,379.348876953125,11915276,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0072632163207935,-0.726321632079352,347.19539337158204,326.0021148681641,279.7559013366699,67.9142096185792,9.156281282966972,6.480895654643964,347.19539337158204,375.86796692433114,318.52281981883294,11575483.5,0.9002666933912118,0.4382222468815195,6.80994486579054,6.914369964455647,9979.099609375,0.0155655279707429,9833.599609375,0.0032135972144042,2020,6,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.007263216320793631,0.10783049329967964,0.0680994486579054,360.65400390625,1,353.48731689453126,1,1,0.709685902201941,0.0680994486579054,0.06914369964455647,13235272.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0.0
2020-06-03,383.61123046875,386.5849609375,378.0107108026743,379.150634765625,4094182,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0005225854076391,-0.0522585407639164,348.84581451416017,328.36623107910157,280.5194066619873,71.84937685339955,10.379380744977311,7.260592672710635,348.84581451416017,380.8675298913564,316.8240991369639,11353520.1,0.319003997540802,0.4258977772610133,9.020960986158189,9.5360871096986,10061.5498046875,0.0082622880359908,9864.0498046875,0.0030965461806549,2020,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.0005225854076391645,0.07837612492073198,0.09020960986158189,366.9285827636719,1,358.03712463378906,1,1,0.6598615762235283,0.09020960986158189,0.09536087109698599,12834264.5,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,1,0,1,0,1,0.0291502548935898
2020-06-04,379.1506141541561,392.2845896771432,378.6549924363075,390.2029724121094,7533701,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0291502548935898,2.91502548935898,350.84812622070314,331.1664938354492,281.3537857818603,75.9769254767159,12.101033973394692,8.228680932847448,350.84812622070314,387.8377824119196,313.8584700294867,11393021.55,0.5868439187396585,0.4340399301488072,13.952822237489793,11.436659573488985,10029.099609375,-0.0032251686810099,10077.849609375,0.0216746477279443,2020,6,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0291502548935898,0.021141401355274203,0.13952822237489793,376.4841735839844,1,362.6761444091797,1,1,0.5895101853673876,0.13952822237489793,0.11436659573488983,12837656.1,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0.0
2020-06-05,393.52364137052433,396.9929933725315,385.197202615777,386.1884460449219,5323472,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0102883028859851,-1.0288302885985146,352.82317810058595,333.8765539550781,282.169827041626,77.77274920541093,12.99175694672789,9.181296135623535,352.82317810058595,392.9616874840726,312.68466871709927,11353960.3,0.42991071805319964,0.43422427254442025,9.83929914623982,11.393848358834967,10142.150390625,0.0112722762414605,10081.2998046875,0.000342354316271,2020,6,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.010288302885985146,0.0180297596943777,0.09839299146239822,383.4030517578125,1,366.12071533203124,1,1,0.646360607640901,0.09839299146239822,0.11393848358834968,12382737.5,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,1,1,0,0.0,0,1,0,1,1,-0.0214323255619705
2020-06-08,389.5586389760502,390.45075194653674,375.0369298581827,377.9115295410156,5660808,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0214323255619705,-2.14323255619705,353.9135452270508,335.9928582763672,282.91325942993166,71.50303458274153,12.881295772284432,9.921296062955715,353.9135452270508,395.5829383689652,312.2441520851364,11359723.1,0.45459876700377316,0.43670479250944527,-1.1024681646294998,6.123865802392059,10167.4501953125,0.0024945207587225,9939.099609375,-0.0141053433651859,2020,6,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.0214323255619705,-0.0032681080050818156,-0.01102468164629511,382.56049194335935,0,369.18861083984376,1,1,0.3018775120760843,-0.01102468164629511,0.06123865802392059,12452316.1,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,1,1,0,0.0,1,1,0,0,0,0.0
2020-06-09,379.6462290979774,386.58493302405014,374.69001200792553,378.30804443359375,5427669,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0010492267675974,0.1049226767597444,355.40289001464845,338.49178283691407,283.6703215789795,70.35697263433322,12.679587541318938,10.472954358628362,355.40289001464845,398.36984852190744,312.43593150738945,11221995.95,0.4482830336336927,0.42709375424677765,-0.2743734284627597,8.546653729516485,10046.650390625,-0.0118810323499978,10122.0498046875,0.018407119608695,2020,6,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0010492267675974443,-0.03048395019900796,-0.002743734284627597,382.3523254394531,0,371.50316467285154,1,1,0.2986211518639135,-0.002743734284627597,0.08546653729516485,12107682.3,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,1,1,1,0,1,0.021747768989023974
2020-06-10,380.6374896872581,390.0543025831667,379.1506244931672,386.535400390625,5870538,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0217477689890239,2.1747768989023974,357.70753326416013,340.849951171875,284.4925581359863,69.82521561631101,13.03337059862963,10.985037606628618,357.70753326416013,402.21288744934594,313.2021790789743,11130982.7,0.4906406339498973,0.41823681661949896,1.947712847577043,13.539102843311014,10116.150390625,0.0069177285262014,10149.25,0.0026872220387519,2020,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.021747768989023974,0.0008984068509982901,0.019477128475770433,383.82927856445315,1,375.3789306640625,1,1,0.3374195823536091,0.019477128475770433,0.13539102843311013,11965045.5,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2020-06-11,386.5353757060888,390.45076898361054,381.133087079081,383.5616455078125,3728200,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0076933571409172,-0.7693357140917234,360.17077484130857,343.13575866699216,285.2582936859131,65.47732854197741,12.92480000503184,11.372990086309263,360.17077484130857,404.6738162001927,315.66773348242447,10880771.25,0.31890685961709264,0.41167405334260837,-1.7020185323659454,14.736853444301644,9902.0,-0.021169158460066,9933.400390625,-0.0212675428603098,2020,6,3,False,False,0.36755,0.0,7.0,1.10265,0.0,21.0,21.0,147.0,7.0,7.0,approval_process,Other,1.0,0,0,0,1,0,0,111.0,-0.007693357140917234,0.014950895977318135,-0.017020185323659454,382.5010131835937,1,379.4925933837891,1,1,0.25636506509933893,-0.017020185323659454,0.14736853444301645,11690559.7,0,1,0,0,0.36755,0.12251666666666666,1,0,0,0,0,0,0,0,1,0,0.36755,0,0,0,0,0,0.0
2020-06-12,382.6199546265142,392.7801995356379,377.8619983789662,381.4304504394531,7259046,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0055563299754275,-0.5556329975427543,362.63153686523435,345.1638421630859,286.0354284667969,67.02860560660407,12.522436542998832,11.60287937764718,362.6315368652343,406.0555818231167,319.207491907352,10808417.2,0.9382722496204571,0.4113906354540063,-1.232039864008594,14.81426467027276,9972.900390625,0.0071602091117954,9982.7998046875,0.0049730618036016,2020,6,4,False,False,0.36755,0.0,5.0,1.10265,0.0,21.0,21.0,105.0,5.0,5.0,approval_process,Other,1.0,0,0,0,1,0,0,91.0,-0.005556329975427543,0.00825360721719326,-0.012320398640085939,381.5494140625,0,382.4762329101562,0,1,0.2503974963829839,-0.012320398640085939,0.1481426467027276,7736608.5,0,1,0,0,0.0,0.24503333333333333,1,0,0,0,1,0,0,0,1,0,0.36755,1,1,0,0,0,0.0
2020-06-15,386.5849305289026,390.84726509869733,377.9611007477339,384.1563720703125,5516081,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0071465758114455,0.714657581144551,365.55818328857424,347.3416033935547,286.8844284057617,65.22642892561691,12.281941122580063,11.738691726633755,365.55818328857424,406.2863989327108,324.82996764443766,9735623.45,0.8849945457958138,0.39878697361641763,1.6524614998863374,17.97564936327727,9813.7001953125,-0.0159632793948444,9989.0498046875,0.0006260768644348,2020,6,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.00714657581144551,-0.006154748873992699,0.016524614998863374,382.7983825683594,1,382.6794372558594,1,1,0.187739676159887,0.016524614998863374,0.17975649363277268,6232897.3,0,0,0,0,-0.36755,0.24503333333333333,0,0,1,1,0,0,0,0,1,0,0.0,0,1,0,0,0,0.0
2020-06-16,386.48580051857147,389.55866114766854,374.7395600293163,381.7278442382813,4888303,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.006321716906434,-0.6321716906434016,368.20232543945315,349.5124267578125,287.71162117004394,68.80834299552681,11.75982492770146,11.7429183668473,368.20232543945315,405.62736997772816,330.77728090117813,9382736.3,0.8839286311654857,0.40222323110951685,0.9039722667826487,16.08138874584444,9914.0,0.010220386061458,9926.400390625,-0.0062718091597762,2020,6,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.006321716906433905,-0.004780981860434297,0.00903972266782671,383.4823425292969,0,382.917333984375,0,1,0.2002769410849968,0.00903972266782671,0.16081388745844438,5530200.0,0,0,0,0,0.0,0.12251666666666666,0,0,2,0,0,0,0,0,1,0,0.0,1,0,1,0,1,0.028564032433094244
2020-06-17,381.5295921865212,396.2991133220196,379.6462357095722,392.6315307617187,5772303,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0285640324330944,2.8564032433094466,371.1512741088867,352.0014392089844,288.56731208801267,76.20279317312125,12.086554185119835,11.811645530501808,371.1512741088867,406.34153872529873,335.96100949247466,9266138.3,1.0130378605131674,0.4083670171973254,1.577120844541824,17.67676347306677,9881.150390625,-0.0033134566648174,9977.2001953125,0.0051176461444653,2020,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.028564032433094244,0.029365983521663308,0.015771208445418017,384.7015686035156,1,384.2654235839844,1,1,0.24398599121323628,0.015771208445418017,0.17676763473066748,5698012.1,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0.0
2020-06-18,392.48286244576695,401.057112376224,387.77445598247175,390.4012451171875,7878288,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.005680352874881,-0.5680352874881001,373.48069763183594,354.2902215576172,289.4195337677002,71.83491487426888,12.02688561247794,11.854693546897035,373.48069763183594,407.1878840920186,339.7735111716533,9285063.45,1.37432651652992,0.4026805581718571,1.783181318955851,13.550535027472344,10091.650390625,0.0213031875518985,9975.2998046875,-0.0001904733379903,2020,6,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.00568035287488089,0.01625607044657329,0.01783181318955851,386.0694885253906,1,384.2852508544922,1,1,0.23866997592192662,0.01783181318955851,0.13550535027472344,5732470.8,0,0,0,0,0.0,0.0,0,0,4,0,0,0,0,1,1,0,0.0,0,1,0,1,1,-0.03199199729094826
2020-06-19,390.4012018788667,393.7714232397861,376.7716057314858,377.9115295410156,6460476,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0319919972909482,-3.199199729094826,374.7891372680664,356.0804064941406,290.1981554412842,47.02588574937251,10.8467476180071,11.65310436111905,374.7891372680664,406.93905430455845,342.6392202315743,9114454.35,1.1050779516894833,0.42000241343193007,-0.922558986673272,7.439753543018668,10244.400390625,0.0151362754442923,10002.150390625,0.002691707163015,2020,6,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.03199199729094826,-0.009997475308307524,-0.00922558986673272,385.36570434570314,0,383.4575592041016,0,1,0.35040731146192844,-0.00922558986673272,0.07439753543018668,5846171.2,0,0,0,0,0.0,0.0,0,0,5,0,1,0,0,0,1,0,0.0,1,1,1,0,1,0.016524614998863374
